time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm
44.53333333333333,0.0,97.55837480089231,1.0,97.55821140424186,22.996797230171435,1740.2552697544706,161.73673853174589,97.36968933758843,0.0
44.55,0.0,97.55837188309498,1.0,97.55823687696508,22.996797230171435,1740.2552697544706,161.73673853174589,97.36967267092177,0.0
44.56666666666667,0.0,97.55836947227122,1.0,97.55825792374769,22.996797230171435,1740.2552697544706,161.73673853174589,97.3696560042551,0.0
44.583333333333336,0.0,97.5583674803333,1.0,97.5582753136064,22.996797230171435,1740.2552697544706,161.73673853174589,97.36963933758844,0.0
44.6,0.0,97.5583658344989,1.0,97.55828968193964,22.996797230171435,1740.2552697544706,161.73673853174589,97.36962267092176,0.0
44.61666666666667,0.0,97.55836447463177,1.0,97.55830155374399,22.996797230171435,1740.2552697544706,161.73673853174589,97.3696060042551,0.0
44.63333333333333,0.0,97.55836335104449,1.0,97.55831136279672,22.996797230171435,1740.2552697544706,161.73673853174589,97.36958933758844,0.0
44.65,0.0,97.55836242268292,1.0,97.55831946750537,22.996797230171435,1740.2552697544706,161.73673853174589,97.36957267092177,0.0
44.666666666666664,0.0,97.55836165562617,1.0,97.5583261640034,22.996797230171435,1740.2552697544706,161.73673853174589,97.3695560042551,0.0
44.68333333333333,0.0,97.55836102184719,1.0,97.55833169697046,22.996797230171435,1740.2552697544706,161.73673853174589,97.36953933758844,0.0
44.7,0.0,97.55836049818868,1.0,97.55833626857255,22.996797230171435,1740.2552697544706,161.73673853174589,97.36952267092177,0.0
44.71666666666667,0.0,97.55836006551696,1.0,97.55834004584891,22.996797230171435,1740.2552697544706,161.73673853174589,97.3695060042551,0.0
44.733333333333334,0.0,97.55835970802289,1.0,97.55834316681535,22.996797230171435,1740.2552697544706,161.73673853174589,97.36948933758843,0.0
44.75,0.0,97.55835941264418,1.0,97.55834574550714,22.996797230171435,1740.2552697544706,161.73673853174589,97.36947267092177,0.0
44.766666666666666,0.0,97.55835916858815,1.0,97.55834787614567,22.996797230171435,1740.2552697544706,161.73673853174589,97.3694560042551,0.0
44.78333333333333,0.0,97.55835896693739,1.0,97.55834963658116,22.996797230171435,1740.2552697544706,161.73673853174589,97.36943933758843,0.0
44.8,0.0,97.55835880032389,1.0,97.55835109113718,22.996797230171435,1740.2552697544706,161.73673853174589,97.36942267092176,0.0
44.81666666666667,0.0,97.55835866265984,1.0,97.55835229296096,22.996797230171435,1740.2552697544706,161.73673853174589,97.3694060042551,0.0
44.833333333333336,0.0,97.55835854891522,1.0,97.55835328596527,22.996797230171435,1740.2552697544706,161.73673853174589,97.36938933758843,0.0
44.85,0.0,97.55835845493398,1.0,97.55835410643293,22.996797230171435,1740.2552697544706,161.73673853174589,97.36937267092176,0.0
44.86666666666667,0.0,97.55835837728218,1.0,97.55835478434257,22.996797230171435,1740.2552697544706,161.73673853174589,97.36935600425511,0.0
44.88333333333333,0.0,97.55835831312254,1.0,97.55835534446395,22.996797230171435,1740.2552697544706,161.73673853174589,97.36933933758843,0.0
